event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0005992,AP-01,Main Entrance,ZN-06,low,EMP-0070,2026-08-04 10:01:44,True,False,
EVT-0022074,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0034,2026-08-04 10:01:46,True,False,
EVT-0022072,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0112,2026-08-04 10:01:54,True,False,
EVT-0005995,AP-01,Main Entrance,ZN-06,low,EMP-0086,2026-08-04 10:01:57,True,False,
EVT-0030959,AP-07,Emergency Exit - East,,medium,EMP-0124,2026-08-04 10:02:28,True,False,
EVT-0005997,AP-01,Main Entrance,ZN-06,low,EMP-0094,2026-08-04 10:02:50,True,False,
EVT-0005993,AP-01,Main Entrance,ZN-06,low,EMP-0038,2026-08-04 10:03:24,True,False,
EVT-0014034,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0074,2026-08-04 10:03:46,True,False,
EVT-0022073,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0070,2026-08-04 10:04:24,True,False,
EVT-0014037,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0081,2026-08-04 10:05:15,True,False,
EVT-0005998,AP-01,Main Entrance,ZN-06,low,EMP-0053,2026-08-04 10:05:33,True,False,
EVT-0030960,AP-07,Emergency Exit - East,,medium,EMP-0040,2026-08-04 10:05:46,True,False,
EVT-0006001,AP-01,Main Entrance,ZN-06,low,EMP-0030,2026-08-04 10:07:06,True,False,
EVT-0026408,AP-05,Executive Wing Door,ZN-08,medium,EMP-0037,2026-08-04 10:07:16,True,False,
EVT-0022077,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0054,2026-08-04 10:07:17,True,False,
EVT-0028679,AP-06,Loading Dock,,medium,EMP-0035,2026-08-04 10:07:30,True,False,
EVT-0005999,AP-01,Main Entrance,ZN-06,low,EMP-0117,2026-08-04 10:07:43,True,False,
EVT-0022076,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0045,2026-08-04 10:07:51,True,False,
EVT-0006000,AP-01,Main Entrance,ZN-06,low,EMP-0088,2026-08-04 10:08:22,True,False,
EVT-0022075,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0055,2026-08-04 10:08:36,True,False,
EVT-0014038,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0076,2026-08-04 10:08:39,True,False,
EVT-0030961,AP-07,Emergency Exit - East,,medium,EMP-0047,2026-08-04 10:08:44,True,False,
EVT-0028678,AP-06,Loading Dock,,medium,EMP-0054,2026-08-04 10:08:56,True,False,
EVT-0006004,AP-01,Main Entrance,ZN-06,low,EMP-0129,2026-08-04 10:10:08,True,False,
EVT-0028681,AP-06,Loading Dock,,medium,EMP-0133,2026-08-04 10:10:26,True,False,
EVT-0030963,AP-07,Emergency Exit - East,,medium,EMP-0079,2026-08-04 10:10:30,True,False,
EVT-0022079,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0074,2026-08-04 10:10:48,True,False,
EVT-0030965,AP-07,Emergency Exit - East,,medium,EMP-0112,2026-08-04 10:10:55,True,False,
EVT-0014040,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0080,2026-08-04 10:10:57,True,False,
EVT-0022078,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0026,2026-08-04 10:10:59,True,False,
EVT-0030962,AP-07,Emergency Exit - East,,medium,EMP-0033,2026-08-04 10:11:24,True,False,
EVT-0028680,AP-06,Loading Dock,,medium,EMP-0081,2026-08-04 10:11:42,True,False,
EVT-0030964,AP-07,Emergency Exit - East,,medium,EMP-0068,2026-08-04 10:11:42,True,False,
EVT-0006006,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-08-04 10:12:24,True,False,
EVT-0024636,AP-04,Server Room Door,ZN-07,high,EMP-0029,2026-08-04 10:12:37,False,True,unauthorized_restricted_zone_access
EVT-0022080,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0107,2026-08-04 10:12:42,True,False,
EVT-0014039,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0047,2026-08-04 10:13:05,True,False,
EVT-0026409,AP-05,Executive Wing Door,ZN-08,medium,EMP-0114,2026-08-04 10:13:26,True,False,
EVT-0014042,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0120,2026-08-04 10:13:57,True,False,
EVT-0006002,AP-01,Main Entrance,ZN-06,low,EMP-0075,2026-08-04 10:14:10,True,False,
EVT-0006005,AP-01,Main Entrance,ZN-06,low,EMP-0036,2026-08-04 10:14:20,True,False,
EVT-0006003,AP-01,Main Entrance,ZN-06,low,EMP-0047,2026-08-04 10:14:22,True,False,
EVT-0014041,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0118,2026-08-04 10:14:32,True,False,
EVT-0022081,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0019,2026-08-04 10:14:55,True,False,
EVT-0014044,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0137,2026-08-04 10:15:02,True,False,
EVT-0022082,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0055,2026-08-04 10:15:06,True,False,
EVT-0006007,AP-01,Main Entrance,ZN-06,low,EMP-0065,2026-08-04 10:15:29,True,False,
EVT-0022085,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0041,2026-08-04 10:15:58,False,False,
EVT-0022084,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0058,2026-08-04 10:15:58,True,False,
EVT-0014046,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0121,2026-08-04 10:16:20,True,False,
EVT-0014045,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0014,2026-08-04 10:17:17,True,False,
EVT-0006010,AP-01,Main Entrance,ZN-06,low,EMP-0077,2026-08-04 10:17:18,False,False,
EVT-0026410,AP-05,Executive Wing Door,ZN-08,medium,EMP-0130,2026-08-04 10:17:43,True,False,
EVT-0014043,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0068,2026-08-04 10:18:47,True,False,
EVT-0006011,AP-01,Main Entrance,ZN-06,low,EMP-0129,2026-08-04 10:19:08,True,False,
EVT-0022083,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0109,2026-08-04 10:19:18,True,False,
EVT-0028682,AP-06,Loading Dock,,medium,EMP-0111,2026-08-04 10:19:20,True,False,
EVT-0030966,AP-07,Emergency Exit - East,,medium,EMP-0013,2026-08-04 10:19:42,True,False,
EVT-0006009,AP-01,Main Entrance,ZN-06,low,EMP-0055,2026-08-04 10:19:52,True,False,
EVT-0006008,AP-01,Main Entrance,ZN-06,low,EMP-0094,2026-08-04 10:19:58,True,False,
EVT-0006015,AP-01,Main Entrance,ZN-06,low,EMP-0016,2026-08-04 10:20:17,True,False,
EVT-0030967,AP-07,Emergency Exit - East,,medium,EMP-0096,2026-08-04 10:20:30,True,False,
EVT-0014048,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0125,2026-08-04 10:20:48,True,False,
EVT-0006020,AP-01,Main Entrance,ZN-06,low,EMP-0035,2026-08-04 10:21:37,True,False,
EVT-0028684,AP-06,Loading Dock,,medium,EMP-0049,2026-08-04 10:21:50,True,False,
EVT-0006012,AP-01,Main Entrance,ZN-06,low,EMP-0105,2026-08-04 10:21:51,True,False,
EVT-0022086,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0023,2026-08-04 10:21:59,True,False,
EVT-0022090,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0034,2026-08-04 10:22:09,True,False,
EVT-0006018,AP-01,Main Entrance,ZN-06,low,EMP-0012,2026-08-04 10:22:17,True,False,
EVT-0028685,AP-06,Loading Dock,,medium,EMP-0130,2026-08-04 10:22:23,True,False,
EVT-0014047,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0017,2026-08-04 10:22:29,True,False,
EVT-0006016,AP-01,Main Entrance,ZN-06,low,EMP-0097,2026-08-04 10:22:40,True,False,
EVT-0022088,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0114,2026-08-04 10:22:45,True,False,
EVT-0030968,AP-07,Emergency Exit - East,,medium,EMP-0053,2026-08-04 10:22:54,True,False,
EVT-0028683,AP-06,Loading Dock,,medium,EMP-0059,2026-08-04 10:23:12,True,False,
EVT-0006013,AP-01,Main Entrance,ZN-06,low,EMP-0116,2026-08-04 10:23:16,True,False,
EVT-0006017,AP-01,Main Entrance,ZN-06,low,EMP-0048,2026-08-04 10:23:28,False,False,
EVT-0006019,AP-01,Main Entrance,ZN-06,low,EMP-0049,2026-08-04 10:23:31,True,False,
EVT-0022087,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0126,2026-08-04 10:23:48,True,False,
EVT-0022089,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0136,2026-08-04 10:23:58,True,False,
EVT-0006014,AP-01,Main Entrance,ZN-06,low,EMP-0111,2026-08-04 10:24:11,True,False,
EVT-0026411,AP-05,Executive Wing Door,ZN-08,medium,EMP-0013,2026-08-04 10:24:39,True,False,
EVT-0006022,AP-01,Main Entrance,ZN-06,low,EMP-0084,2026-08-04 10:25:32,True,False,
EVT-0022092,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0011,2026-08-04 10:25:32,True,False,
EVT-0022091,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0045,2026-08-04 10:25:40,True,False,
EVT-0028687,AP-06,Loading Dock,,medium,EMP-0109,2026-08-04 10:26:13,True,False,
EVT-0014051,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0080,2026-08-04 10:26:40,True,False,
EVT-0006021,AP-01,Main Entrance,ZN-06,low,EMP-0133,2026-08-04 10:26:58,True,False,
EVT-0022093,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0123,2026-08-04 10:27:11,True,False,
EVT-0006024,AP-01,Main Entrance,ZN-06,low,EMP-0086,2026-08-04 10:27:14,True,False,
EVT-0014052,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0003,2026-08-04 10:27:22,True,False,
EVT-0026412,AP-05,Executive Wing Door,ZN-08,medium,EMP-0059,2026-08-04 10:27:29,True,False,
EVT-0014053,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0130,2026-08-04 10:27:48,False,False,
EVT-0006023,AP-01,Main Entrance,ZN-06,low,EMP-0119,2026-08-04 10:28:25,True,False,
EVT-0014050,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0048,2026-08-04 10:28:30,True,False,
EVT-0028686,AP-06,Loading Dock,,medium,EMP-0132,2026-08-04 10:28:33,True,False,
EVT-0014054,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0008,2026-08-04 10:29:52,True,False,
EVT-0014049,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0022,2026-08-04 10:29:52,True,False,
EVT-0028689,AP-06,Loading Dock,,medium,EMP-0021,2026-08-04 10:30:01,True,False,
EVT-0022097,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0079,2026-08-04 10:30:15,True,False,
EVT-0006025,AP-01,Main Entrance,ZN-06,low,EMP-0056,2026-08-04 10:30:18,True,False,
EVT-0006026,AP-01,Main Entrance,ZN-06,low,EMP-0059,2026-08-04 10:30:53,True,False,
EVT-0014055,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0028,2026-08-04 10:31:03,True,False,
EVT-0006027,AP-01,Main Entrance,ZN-06,low,EMP-0121,2026-08-04 10:31:19,True,False,
EVT-0030969,AP-07,Emergency Exit - East,,medium,EMP-0054,2026-08-04 10:31:20,True,False,
EVT-0006028,AP-01,Main Entrance,ZN-06,low,EMP-0039,2026-08-04 10:31:43,True,False,
EVT-0022096,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0131,2026-08-04 10:32:08,True,False,
EVT-0026413,AP-05,Executive Wing Door,ZN-08,medium,EMP-0018,2026-08-04 10:32:31,True,False,
EVT-0014057,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0023,2026-08-04 10:32:50,True,False,
EVT-0022094,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0060,2026-08-04 10:32:50,True,False,
EVT-0028688,AP-06,Loading Dock,,medium,EMP-0003,2026-08-04 10:32:54,True,False,
EVT-0028690,AP-06,Loading Dock,,medium,EMP-0037,2026-08-04 10:33:59,True,False,
EVT-0022095,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0096,2026-08-04 10:34:00,True,False,
EVT-0014058,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0012,2026-08-04 10:34:01,True,False,
EVT-0024637,AP-04,Server Room Door,ZN-07,high,EMP-0085,2026-08-04 10:34:09,False,True,unauthorized_restricted_zone_access
EVT-0014056,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0120,2026-08-04 10:34:25,True,False,
EVT-0022098,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0136,2026-08-04 10:34:52,True,False,
EVT-0006029,AP-01,Main Entrance,ZN-06,low,EMP-0042,2026-08-04 10:35:01,False,False,
EVT-0014061,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0054,2026-08-04 10:35:21,True,False,
EVT-0030971,AP-07,Emergency Exit - East,,medium,EMP-0128,2026-08-04 10:35:26,True,False,
EVT-0006031,AP-01,Main Entrance,ZN-06,low,EMP-0129,2026-08-04 10:35:40,True,False,
EVT-0022099,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0083,2026-08-04 10:36:18,True,False,
EVT-0024638,AP-04,Server Room Door,ZN-07,high,EMP-0080,2026-08-04 10:36:18,True,True,unauthorized_restricted_zone_access
EVT-0030970,AP-07,Emergency Exit - East,,medium,EMP-0138,2026-08-04 10:36:49,True,False,
EVT-0022100,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0126,2026-08-04 10:37:15,True,False,
EVT-0026414,AP-05,Executive Wing Door,ZN-08,medium,EMP-0076,2026-08-04 10:37:21,True,False,
EVT-0014063,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0065,2026-08-04 10:38:07,True,False,
EVT-0006030,AP-01,Main Entrance,ZN-06,low,EMP-0048,2026-08-04 10:38:26,True,False,
EVT-0014062,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0064,2026-08-04 10:38:31,True,False,
EVT-0014060,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0097,2026-08-04 10:38:46,True,False,
EVT-0014059,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0088,2026-08-04 10:38:46,True,False,
EVT-0006033,AP-01,Main Entrance,ZN-06,low,EMP-0073,2026-08-04 10:39:18,False,False,
EVT-0006032,AP-01,Main Entrance,ZN-06,low,EMP-0037,2026-08-04 10:39:19,True,False,
EVT-0026415,AP-05,Executive Wing Door,ZN-08,medium,EMP-0013,2026-08-04 10:39:40,True,False,
EVT-0014064,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0044,2026-08-04 10:39:49,True,False,
EVT-0006039,AP-01,Main Entrance,ZN-06,low,EMP-0082,2026-08-04 10:40:23,True,False,
EVT-0006038,AP-01,Main Entrance,ZN-06,low,EMP-0083,2026-08-04 10:40:24,True,False,
EVT-0022103,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0013,2026-08-04 10:41:20,True,False,
EVT-0006037,AP-01,Main Entrance,ZN-06,low,EMP-0113,2026-08-04 10:41:31,True,False,
EVT-0006036,AP-01,Main Entrance,ZN-06,low,EMP-0113,2026-08-04 10:41:32,True,False,
EVT-0028691,AP-06,Loading Dock,,medium,EMP-0120,2026-08-04 10:41:50,True,False,
EVT-0006035,AP-01,Main Entrance,ZN-06,low,EMP-0044,2026-08-04 10:41:59,True,False,
EVT-0022106,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0099,2026-08-04 10:42:05,True,False,
EVT-0022102,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0135,2026-08-04 10:42:06,True,False,
EVT-0030972,AP-07,Emergency Exit - East,,medium,EMP-0045,2026-08-04 10:42:14,False,False,
EVT-0022105,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0084,2026-08-04 10:42:20,True,False,
EVT-0006040,AP-01,Main Entrance,ZN-06,low,EMP-0137,2026-08-04 10:42:22,True,False,
EVT-0022101,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0031,2026-08-04 10:42:40,True,False,
EVT-0014065,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0039,2026-08-04 10:43:13,True,False,
EVT-0022104,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0082,2026-08-04 10:43:15,True,False,
EVT-0014066,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0020,2026-08-04 10:43:57,True,False,
EVT-0028692,AP-06,Loading Dock,,medium,EMP-0111,2026-08-04 10:44:14,True,False,
EVT-0006034,AP-01,Main Entrance,ZN-06,low,EMP-0043,2026-08-04 10:44:17,True,False,
EVT-0022114,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0035,2026-08-04 10:45:02,True,False,
EVT-0014069,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0101,2026-08-04 10:45:21,True,False,
EVT-0026419,AP-05,Executive Wing Door,ZN-08,medium,EMP-0110,2026-08-04 10:45:29,True,False,
EVT-0026418,AP-05,Executive Wing Door,ZN-08,medium,EMP-0066,2026-08-04 10:45:37,True,False,
EVT-0024639,AP-04,Server Room Door,ZN-07,high,EMP-0082,2026-08-04 10:45:44,False,True,unauthorized_restricted_zone_access
EVT-0022110,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0115,2026-08-04 10:46:02,True,False,
EVT-0006044,AP-01,Main Entrance,ZN-06,low,EMP-0124,2026-08-04 10:46:33,True,False,
EVT-0014070,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0002,2026-08-04 10:46:40,True,False,
EVT-0006048,AP-01,Main Entrance,ZN-06,low,EMP-0100,2026-08-04 10:46:42,True,False,
EVT-0022113,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0135,2026-08-04 10:46:47,True,False,
EVT-0014071,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0021,2026-08-04 10:46:51,True,False,
EVT-0006042,AP-01,Main Entrance,ZN-06,low,EMP-0059,2026-08-04 10:46:59,True,False,
EVT-0026416,AP-05,Executive Wing Door,ZN-08,medium,EMP-0040,2026-08-04 10:47:14,True,False,
EVT-0006041,AP-01,Main Entrance,ZN-06,low,EMP-0104,2026-08-04 10:47:15,True,False,
EVT-0022109,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0108,2026-08-04 10:47:23,True,False,
EVT-0022111,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0124,2026-08-04 10:47:36,True,False,
EVT-0014068,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-08-04 10:47:50,True,False,
EVT-0006045,AP-01,Main Entrance,ZN-06,low,EMP-0118,2026-08-04 10:48:04,True,False,
EVT-0006047,AP-01,Main Entrance,ZN-06,low,EMP-0096,2026-08-04 10:48:06,True,False,
EVT-0006043,AP-01,Main Entrance,ZN-06,low,EMP-0075,2026-08-04 10:48:12,True,False,
EVT-0014073,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0028,2026-08-04 10:48:15,True,False,
EVT-0022107,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0090,2026-08-04 10:48:49,True,False,
EVT-0006046,AP-01,Main Entrance,ZN-06,low,EMP-0104,2026-08-04 10:48:56,True,False,
EVT-0022112,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0070,2026-08-04 10:49:00,True,False,
EVT-0014072,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0071,2026-08-04 10:49:02,True,False,
EVT-0022115,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0032,2026-08-04 10:49:09,True,False,
EVT-0022108,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0034,2026-08-04 10:49:16,True,False,
EVT-0026417,AP-05,Executive Wing Door,ZN-08,medium,EMP-0092,2026-08-04 10:49:32,True,False,
EVT-0028693,AP-06,Loading Dock,,medium,EMP-0048,2026-08-04 10:49:48,True,False,
EVT-0014067,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0093,2026-08-04 10:49:57,True,False,
EVT-0006049,AP-01,Main Entrance,ZN-06,low,EMP-0118,2026-08-04 10:50:32,True,False,
EVT-0006050,AP-01,Main Entrance,ZN-06,low,EMP-0058,2026-08-04 10:50:32,True,False,
EVT-0022118,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0026,2026-08-04 10:50:34,True,False,
EVT-0026421,AP-05,Executive Wing Door,ZN-08,medium,EMP-0076,2026-08-04 10:50:41,True,False,
EVT-0028694,AP-06,Loading Dock,,medium,EMP-0080,2026-08-04 10:50:56,True,False,
EVT-0022119,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0041,2026-08-04 10:51:00,True,False,
EVT-0022117,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0016,2026-08-04 10:51:17,True,False,
EVT-0014075,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-08-04 10:51:53,True,False,
EVT-0026420,AP-05,Executive Wing Door,ZN-08,medium,EMP-0049,2026-08-04 10:52:11,True,False,
EVT-0030974,AP-07,Emergency Exit - East,,medium,EMP-0073,2026-08-04 10:52:39,True,False,
EVT-0014074,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0076,2026-08-04 10:52:45,True,False,
EVT-0014076,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0072,2026-08-04 10:52:49,True,False,
EVT-0022116,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0075,2026-08-04 10:53:00,True,False,
EVT-0006052,AP-01,Main Entrance,ZN-06,low,EMP-0069,2026-08-04 10:53:08,True,False,
EVT-0028695,AP-06,Loading Dock,,medium,EMP-0096,2026-08-04 10:53:18,True,False,
EVT-0030973,AP-07,Emergency Exit - East,,medium,EMP-0080,2026-08-04 10:53:19,True,False,
EVT-0014078,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0074,2026-08-04 10:53:27,True,False,
EVT-0022120,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0099,2026-08-04 10:53:34,True,False,
EVT-0014077,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0116,2026-08-04 10:53:38,True,False,
EVT-0022121,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0116,2026-08-04 10:53:39,True,False,
EVT-0006051,AP-01,Main Entrance,ZN-06,low,EMP-0135,2026-08-04 10:54:35,True,False,
EVT-0006057,AP-01,Main Entrance,ZN-06,low,EMP-0003,2026-08-04 10:55:35,True,False,
EVT-0006055,AP-01,Main Entrance,ZN-06,low,EMP-0128,2026-08-04 10:55:39,True,False,
EVT-0014082,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0132,2026-08-04 10:55:42,True,False,
EVT-0014079,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0110,2026-08-04 10:55:50,True,False,
EVT-0026423,AP-05,Executive Wing Door,ZN-08,medium,EMP-0016,2026-08-04 10:55:58,True,False,
EVT-0014081,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0043,2026-08-04 10:56:03,True,False,
EVT-0028696,AP-06,Loading Dock,,medium,EMP-0117,2026-08-04 10:56:15,True,False,
EVT-0006054,AP-01,Main Entrance,ZN-06,low,EMP-0132,2026-08-04 10:56:44,True,False,
EVT-0014080,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0122,2026-08-04 10:57:07,True,False,
EVT-0022122,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0005,2026-08-04 10:58:03,True,False,
EVT-0006056,AP-01,Main Entrance,ZN-06,low,EMP-0019,2026-08-04 10:58:10,True,False,
EVT-0028697,AP-06,Loading Dock,,medium,EMP-0058,2026-08-04 10:58:18,False,False,
EVT-0022123,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0022,2026-08-04 10:58:21,True,False,
EVT-0022124,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0098,2026-08-04 10:58:43,True,False,
EVT-0026422,AP-05,Executive Wing Door,ZN-08,medium,EMP-0008,2026-08-04 10:59:08,True,False,
EVT-0006053,AP-01,Main Entrance,ZN-06,low,EMP-0082,2026-08-04 10:59:30,True,False,
EVT-0006058,AP-01,Main Entrance,ZN-06,low,EMP-0058,2026-08-04 11:00:15,True,False,
EVT-0022126,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0090,2026-08-04 11:00:19,True,False,
EVT-0022127,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0033,2026-08-04 11:00:26,True,False,
EVT-0014086,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0004,2026-08-04 11:00:29,True,False,
EVT-0006059,AP-01,Main Entrance,ZN-06,low,EMP-0048,2026-08-04 11:01:09,True,False,
EVT-0014084,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0005,2026-08-04 11:01:49,True,False,
EVT-0006060,AP-01,Main Entrance,ZN-06,low,EMP-0139,2026-08-04 11:02:06,True,False,
EVT-0014083,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0075,2026-08-04 11:02:52,True,False,
EVT-0028698,AP-06,Loading Dock,,medium,EMP-0038,2026-08-04 11:03:03,True,False,
EVT-0014085,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-08-04 11:03:50,True,False,
EVT-0022125,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0119,2026-08-04 11:03:51,True,False,
EVT-0022128,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0113,2026-08-04 11:04:42,True,False,
EVT-0026424,AP-05,Executive Wing Door,ZN-08,medium,EMP-0105,2026-08-04 11:04:56,True,False,
EVT-0022129,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0064,2026-08-04 11:06:07,True,False,
EVT-0030975,AP-07,Emergency Exit - East,,medium,EMP-0047,2026-08-04 11:06:13,True,False,
EVT-0028699,AP-06,Loading Dock,,medium,EMP-0135,2026-08-04 11:06:47,True,False,
EVT-0026425,AP-05,Executive Wing Door,ZN-08,medium,EMP-0047,2026-08-04 11:07:10,True,False,
EVT-0014087,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0041,2026-08-04 11:07:44,True,False,
EVT-0026426,AP-05,Executive Wing Door,ZN-08,medium,EMP-0067,2026-08-04 11:08:23,True,False,
EVT-0006061,AP-01,Main Entrance,ZN-06,low,EMP-0045,2026-08-04 11:09:01,True,False,
EVT-0006062,AP-01,Main Entrance,ZN-06,low,EMP-0061,2026-08-04 11:09:13,True,False,
EVT-0022130,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0042,2026-08-04 11:09:21,True,False,
EVT-0006063,AP-01,Main Entrance,ZN-06,low,EMP-0075,2026-08-04 11:09:27,True,False,
EVT-0006064,AP-01,Main Entrance,ZN-06,low,EMP-0108,2026-08-04 11:09:36,True,False,
EVT-0006065,AP-01,Main Entrance,ZN-06,low,EMP-0136,2026-08-04 11:09:43,True,False,
EVT-0014089,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0063,2026-08-04 11:10:32,True,False,
EVT-0014088,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0059,2026-08-04 11:10:50,True,False,
EVT-0006066,AP-01,Main Entrance,ZN-06,low,EMP-0063,2026-08-04 11:10:58,True,False,
EVT-0030976,AP-07,Emergency Exit - East,,medium,EMP-0009,2026-08-04 11:11:07,True,False,
EVT-0006067,AP-01,Main Entrance,ZN-06,low,EMP-0045,2026-08-04 11:11:16,True,False,
